collection,pmcid,doi,pmc_live_date,pubyear,journal,publisher,license_url,license_text
IEEE,PMC8545237,10.1109/ACCESS.2021.3056058,2021/11/18,2021,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545232,10.1109/ACCESS.2021.3055374,2021/11/12,2021,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545240,10.1109/ACCESS.2021.3054479,2021/11/12,2021,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545235,10.1109/ACCESS.2021.3054484,2021/11/12,2021,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545236,10.1109/ACCESS.2021.3053351,2021/11/18,2021,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8843041,10.1109/LGRS.2021.3049887,2022/05/13,2021,IEEE Geosci Remote Sens Lett,IEEE,NA,"This article is free to access and download, along with rights for full text and data mining, re-use and analysis."
IEEE,PMC8545035,10.1109/OJEMB.2021.3053215,2021/11/18,2021,IEEE Open J Eng Med Biol,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8769022,10.1109/TIM.2021.3050190,2022/05/13,2021,IEEE Trans Instrum Meas,IEEE,NA,"This article is free to access and download, along with rights for full text and data mining, re-use and analysis."
IEEE,PMC8545245,10.1109/ACCESS.2021.3052918,2021/11/12,2021,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545238,10.1109/ACCESS.2021.3052835,2021/11/12,2021,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8675554,10.1109/ACCESS.2021.3051929,2021/12/29,2021,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8545233,10.1109/ACCESS.2021.3050852,2021/11/12,2021,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545234,10.1109/ACCESS.2020.3048839,2021/11/12,2021,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8864939,10.1109/MCE.2020.3047608,2022/05/13,2020,,IEEE,https://www.ieee.org/publications/rights/index.html,"Personal use is permitted, but republication/redistribution requires IEEE permission.
See  https://www.ieee.org/publications/rights/index.html uri https://www.ieee.org/publications/rights/index.html  for more information."
IEEE,PMC8956367,10.1109/JIOT.2020.3047539,2022/05/13,2020,IEEE Internet Things J,IEEE,https://www.ieee.org/publications/rights/index.html,"Personal use is permitted, but republication/redistribution requires IEEE permission.
See  https://www.ieee.org/publications/rights/index.html uri https://www.ieee.org/publications/rights/index.html  for more information."
IEEE,PMC8545244,10.1109/ACCESS.2020.3047374,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545227,10.1109/ACCESS.2020.3046623,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8675561,10.1109/ACCESS.2020.3045792,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8545246,10.1109/ACCESS.2020.3044929,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545248,10.1109/ACCESS.2020.3044858,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8864945,10.1109/JIOT.2020.3044031,2022/05/13,2020,IEEE Internet Things J,IEEE,NA,"This article is free to access and download, along with rights for full text and data mining, re-use and analysis."
IEEE,PMC8843045,10.1109/LGRS.2020.3040435,2022/05/13,2020,IEEE Geosci Remote Sens Lett,IEEE,NA,"This article is free to access and download, along with rights for full text and data mining, re-use and analysis."
IEEE,PMC8545253,10.1109/ACCESS.2020.3043350,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545256,10.1109/ACCESS.2020.3043174,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545027,10.1109/OJEMB.2020.3042051,2021/11/12,2020,IEEE Open J Eng Med Biol,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8675559,10.1109/ACCESS.2020.3041736,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8545261,10.1109/ACCESS.2020.3041247,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545264,10.1109/ACCESS.2020.3040821,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8905604,10.1109/MDAT.2020.3021993,2022/05/13,2020,IEEE Des Test,IEEE,NA,"This article is free to access and download, along with rights for full text and data mining, re-use and analysis."
IEEE,PMC8675550,10.1109/ACCESS.2020.3040544,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8545255,10.1109/ACCESS.2020.3040198,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8675545,10.1109/ACCESS.2020.3038858,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8545259,10.1109/ACCESS.2020.3038995,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545258,10.1109/ACCESS.2020.3039168,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545269,10.1109/ACCESS.2020.3038279,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8956370,10.1109/JIOT.2020.3038009,2022/05/13,2020,IEEE Internet Things J,IEEE,NA,"This article is free to access and download, along with rights for full text and data mining, re-use and analysis."
IEEE,PMC8675548,10.1109/ACCESS.2020.3037415,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8043507,10.1109/ACCESS.2020.3037474,2021/04/28,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC9000209,10.1109/MCSE.2020.3037033,2022/04/11,2020,Comput Sci Eng,IEEE,NA,"This article is free to access and download, along with rights for full text and data mining, re-use and analysis."
IEEE,PMC8545260,10.1109/ACCESS.2020.3037248,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8791432,10.1109/LSENS.2020.3036486,2022/05/13,2020,IEEE Sens Lett,IEEE,https://www.ieee.org/publications/rights/index.html,"Personal use is permitted, but republication/redistribution requires IEEE permission.
See  https://www.ieee.org/publications/rights/index.html uri https://www.ieee.org/publications/rights/index.html  for more information."
IEEE,PMC8675555,10.1109/ACCESS.2020.3036718,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545034,10.1109/OJEMB.2020.3036742,2021/11/18,2020,IEEE Open J Eng Med Biol,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545029,10.1109/OJCS.2020.3036581,2021/11/18,2020,,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545257,10.1109/ACCESS.2020.3036347,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8675551,10.1109/ACCESS.2020.3034436,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8545263,10.1109/ACCESS.2020.3033762,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545262,10.1109/ACCESS.2020.3034032,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545252,10.1109/ACCESS.2020.3032450,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8905609,10.1109/TNSE.2020.3030925,2022/05/13,2020,IEEE Trans Netw Sci Eng,IEEE,NA,"This article is free to access and download, along with rights for full text and data mining, re-use and analysis."
IEEE,PMC8675544,10.1109/ACCESS.2020.3033146,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8545285,10.1109/ACCESS.2020.3033069,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8675552,10.1109/ACCESS.2020.3032584,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8545277,10.1109/ACCESS.2020.3032462,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545283,10.1109/ACCESS.2020.3032288,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8675546,10.1109/ACCESS.2020.3031387,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8642830,10.1109/TVCG.2020.3030415,2021/12/04,2020,IEEE Trans Vis Comput Graph,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545290,10.1109/ACCESS.2020.3031014,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8791433,10.1109/ACCESS.2020.3029967,2022/02/01,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8545289,10.1109/ACCESS.2020.3030090,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545279,10.1109/ACCESS.2020.3030194,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545286,10.1109/ACCESS.2020.3029614,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545284,10.1109/ACCESS.2020.3029558,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545057,10.1109/JSTARS.2020.3029434,2021/11/18,2020,IEEE J Sel Top Appl Earth Obs Remote Sens,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8637502,10.1109/ACCESS.2020.3019922,2021/12/02,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545280,10.1109/ACCESS.2020.3029130,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545052,10.1109/OJCS.2020.3028573,2021/11/18,2020,,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545288,10.1109/ACCESS.2020.3028012,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545177,10.1109/JBHI.2020.3027987,2021/11/18,2020,IEEE J Biomed Health Inform,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545281,10.1109/ACCESS.2020.3027685,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545278,10.1109/ACCESS.2020.3027738,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545024,10.1109/OJEMB.2020.3026928,2021/11/18,2020,IEEE Open J Eng Med Biol,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545282,10.1109/ACCESS.2020.3027350,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8675553,10.1109/ACCESS.2020.3026786,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8905608,10.1109/TNSE.2020.3026637,2022/05/13,2020,IEEE Trans Netw Sci Eng,IEEE,NA,"This article is free to access and download, along with rights for full text and data mining, re-use and analysis."
IEEE,PMC8769003,10.1109/OJEMB.2020.3026468,2022/04/07,2020,IEEE Open J Eng Med Biol,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC7978173,10.1109/OJEMB.2020.3026234,2021/03/19,2020,IEEE Open J Eng Med Biol,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545169,10.1109/JBHI.2020.3026060,2021/11/18,2020,IEEE J Biomed Health Inform,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545276,10.1109/ACCESS.2020.3025971,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545287,10.1109/ACCESS.2020.3025164,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8675549,10.1109/ACCESS.2020.3025010,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8545300,10.1109/ACCESS.2020.3024910,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545313,10.1109/ACCESS.2020.3024238,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545306,10.1109/ACCESS.2020.3022867,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8675558,10.1109/ACCESS.2020.3022740,2021/12/29,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8668158,10.1109/ACCESS.2020.3022366,2021/12/16,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by-nc-nd/4.0/,"This work is licensed under a Creative Commons Attribution 4.0
License. For more information, see  https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/"
IEEE,PMC8545307,10.1109/ACCESS.2020.3021952,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545303,10.1109/ACCESS.2020.3021983,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545031,10.1109/TBCAS.2020.3020702,2021/11/12,2020,IEEE Trans Biomed Circuits Syst,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8104253,10.1109/TR.2020.3006408,2021/05/10,2020,IEEE Trans Reliab,IEEE,NA,NA
IEEE,PMC8545310,10.1109/ACCESS.2020.3020391,2021/11/18,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545304,10.1109/ACCESS.2020.3020513,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
IEEE,PMC8545302,10.1109/ACCESS.2020.3019989,2021/11/12,2020,IEEE Access,IEEE,https://creativecommons.org/licenses/by/4.0/,"This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see  https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/"
