collection,pmcid,doi,pmc_live_date,pubyear,journal,publisher,license_url,license_text
ACS,PMC8353987,10.1021/acsinfecdis.1c00248,2021/08/10,2021,ACS Infect Dis,"American
Chemical
Society",https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8353891,10.1021/acsomega.1c01625,2021/08/10,2021,ACS Omega,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8353886,10.1021/acsmedchemlett.1c00263,2021/08/10,2021,ACS Med Chem Lett,"American Chemical
Society",ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8340580,10.1021/acs.jpcb.1c04556,2021/08/05,2021,J Phys Chem B,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8340583,10.1021/acs.jcim.1c00384,2021/08/05,2021,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8340582,10.1021/acs.jmedchem.1c00665,2021/08/05,2021,J Med Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8340581,10.1021/acsenvironau.1c00015,2021/08/05,2021,,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8340086,10.1021/acsomega.1c01321,2021/08/05,2021,ACS Omega,American Chemical Society,https://creativecommons.org/licenses/by/4.0/,"Permits the broadest form of re-use including for commercial purposes, provided that author attribution and integrity are maintained ( https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/ )."
ACS,PMC8340579,10.1021/acs.jcim.1c00642,2021/08/05,2021,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8340085,10.1021/acs.jpcb.1c03294,2021/08/05,2021,J Phys Chem B,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8340084,10.1021/acs.estlett.1c00291,2021/08/05,2021,Environ Sci Technol Lett,"American
Chemical Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8315246,10.1021/acs.jproteome.1c00506,2021/07/27,2021,J Proteome Res,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8315242,10.1021/jacs.1c04933,2021/07/27,2021,J Am Chem Soc,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8315256,10.1021/acsanm.1c01386,2021/07/27,2021,ACS Appl Nano Mater,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8315245,10.1021/acscentsci.1c00596,2021/07/27,2021,ACS Cent Sci,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8315244,10.1021/acsbiomaterials.1c00306,2021/07/27,2021,ACS Biomater Sci Eng,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8315264,10.1021/jacs.1c03003,2021/07/27,2021,J Am Chem Soc,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8315141,10.1021/acsomega.1c02984,2021/07/27,2021,ACS Omega,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8315257,10.1021/acs.jmedchem.1c00881,2021/07/27,2021,J Med Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8315252,10.1021/acs.jcim.1c00355,2021/07/27,2021,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8315249,10.1021/acsnano.1c05226,2021/07/27,2021,ACS Nano,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8315140,10.1021/acs.analchem.1c00596,2021/07/27,2021,Anal Chem,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8315139,10.1021/acs.nanolett.1c00680,2021/07/27,2021,Nano Lett,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8315243,10.1021/jacs.1c00556,2021/07/27,2021,J Am Chem Soc,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8315240,10.1021/acssensors.1c00854,2021/07/27,2021,ACS Sens,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8291133,10.1021/acs.est.1c01530,2021/07/20,2021,Environ Sci Technol,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8290924,10.1021/acs.analchem.1c01657,2021/07/20,2021,Anal Chem,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8290923,10.1021/acssensors.1c00773,2021/07/20,2021,ACS Sens,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8315241,10.1021/acs.estlett.1c00416,2021/07/27,2021,Environ Sci Technol Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8291137,10.1021/acsmedchemlett.1c00326,2021/07/20,2021,ACS Med Chem Lett,"American Chemical
Society",ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8291134,10.1021/acschemneuro.1c00353,2021/07/20,2021,ACS Chem Neurosci,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8291132,10.1021/acs.estlett.1c00483,2021/07/20,2021,Environ Sci Technol Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8291136,10.1021/acs.jchemed.1c00457,2021/07/20,2021,J Chem Educ,"American Chemical Society and Division of Chemical Education,
Inc.",NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8291135,10.1021/acsabm.1c00523,2021/07/20,2021,ACS Appl Bio Mater,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8291138,10.1021/acs.jmedchem.1c00616,2021/07/20,2021,J Med Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8276671,10.1021/acs.estlett.1c00408,2021/07/13,2021,Environ Sci Technol Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8276604,10.1021/acs.jpcb.1c03639,2021/07/13,2021,J Phys Chem B,"American Chemical
Society",https://creativecommons.org/licenses/by/4.0/,"Permits the broadest form of re-use including for commercial purposes, provided that author attribution and integrity are maintained ( https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/ )."
ACS,PMC8276600,10.1021/acs.analchem.1c02229,2021/07/13,2021,Anal Chem,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8276672,10.1021/acs.jmedchem.1c00319,2021/07/13,2021,J Med Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8265531,10.1021/acschemneuro.1c00403,2021/07/08,2021,ACS Chem Neurosci,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8262170,10.1021/acs.biochem.1c00279,2021/07/08,2021,Biochemistry,"American
Chemical Society",https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8265532,10.1021/acs.jpclett.1c01548,2021/07/08,2021,J Phys Chem Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8262171,10.1021/acs.jpclett.1c01460,2021/07/08,2021,J Phys Chem Lett,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8265543,10.1021/acscentsci.0c01537,2021/07/08,2021,ACS Cent Sci,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8265535,10.1021/acs.analchem.1c00886,2021/07/08,2021,Anal Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8265534,10.1021/acsnano.1c01188,2021/07/08,2021,ACS Nano,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8265533,10.1021/acs.jproteome.1c00206,2021/07/08,2021,J Proteome Res,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8262172,10.1021/acsami.1c04412,2021/07/08,2021,ACS Appl Mater Interfaces,"American
Chemical Society",https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8265538,10.1021/acsnano.1c03249,2021/07/08,2021,ACS Nano,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8262173,10.1021/acs.analchem.1c01078,2021/07/08,2021,Anal Chem,"American
Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8247785,10.1021/acsomega.1c01501,2021/07/08,2021,ACS Omega,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8247781,10.1021/acsomega.1c01375,2021/07/08,2021,ACS Omega,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8247784,10.1021/acsomega.1c01489,2021/07/08,2021,ACS Omega,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8247780,10.1021/acs.jpclett.1c01415,2021/07/08,2021,J Phys Chem Lett,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8265722,10.1021/acs.jcim.1c00241,2021/07/08,2021,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8247783,10.1021/acs.analchem.1c01515,2021/07/08,2021,Anal Chem,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8247782,10.1021/acs.analchem.1c01061,2021/07/08,2021,Anal Chem,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8265718,10.1021/acsinfecdis.1c00131,2021/07/08,2021,ACS Infect Dis,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8265724,10.1021/acscentsci.1c00519,2021/07/08,2021,ACS Cent Sci,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8265720,10.1021/acscentsci.1c00361,2021/07/08,2021,ACS Cent Sci,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8231689,10.1021/acsabm.1c00238,2021/07/08,2021,ACS Appl Bio Mater,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8230949,10.1021/acsomega.1c01797,2021/07/06,2021,ACS Omega,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8231662,10.1021/acs.est.1c00235,2021/07/08,2021,Environ Sci Technol,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8231659,10.1021/acscentsci.1c00173,2021/07/08,2021,ACS Cent Sci,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8231658,10.1021/acsnano.1c04091,2021/07/08,2021,ACS Nano,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8231672,10.1021/acsinfecdis.1c00017,2021/07/08,2021,ACS Infect Dis,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8231663,10.1021/acsnano.1c02549,2021/07/08,2021,ACS Nano,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8231660,10.1021/jacsau.1c00139,2021/07/08,2021,JACS Au,"American
Chemical Society",https://creativecommons.org/licenses/by/4.0/,"Permits the broadest form of re-use including for commercial purposes, provided that author attribution and integrity are maintained ( https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/ )."
ACS,PMC8231661,10.1021/jasms.1c00086,2021/07/08,2021,J Am Soc Mass Spectrom,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8230960,10.1021/acs.jcim.1c00449,2021/07/08,2021,J Chem Inf Model,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8230954,10.1021/acs.analchem.0c05300,2021/07/08,2021,Anal Chem,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8230963,10.1021/acs.jpcb.1c02398,2021/07/08,2021,J Phys Chem B,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8204757,10.1021/acsomega.1c01785,2021/06/15,2021,ACS Omega,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8204914,10.1021/acs.jpcb.1c01626,2021/06/15,2021,J Phys Chem B,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8204756,10.1021/acs.biochem.1c00292,2021/06/15,2021,Biochemistry,"American
Chemical Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8204754,10.1021/acs.jpclett.1c00831,2021/06/15,2021,J Phys Chem Lett,American Chemical Society,NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8204913,10.1021/acsmedchemlett.1c00140,2021/06/15,2021,ACS Med Chem Lett,"American Chemical
Society",ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8204912,10.1021/acsestwater.1c00059,2021/06/15,2021,ACS ES T Water,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8204911,10.1021/acsptsci.1c00099,2021/06/15,2021,ACS Pharmacol Transl Sci,"American
Chemical Society",ACS COVID-19 subset,This article is made available via the  ACS COVID-19 subset uri https://pubs.acs.org/page/vi/chemistry_coronavirus_research  for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8204751,10.1021/acsnano.1c02494,2021/06/15,2021,ACS Nano,"American
Chemical Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8204755,10.1021/acschemneuro.1c00111,2021/06/15,2021,ACS Chem Neurosci,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8204753,10.1021/jacs.1c02394,2021/06/15,2021,J Am Chem Soc,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8204752,10.1021/acs.jpclett.1c01494,2021/06/15,2021,J Phys Chem Lett,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
